vendor_id,year,trip_count_y,week,pickup_datetime,total_amount
VTS,2012.0,23293,28,2009-10-07T15:10:37.205637+00:00,217.2
VTS,2012.0,23614,29,2009-10-07T15:10:37.205637+00:00,217.2
VTS,2012.0,23376,30,2009-10-07T15:10:37.205637+00:00,217.2
VTS,2012.0,23412,31,2009-10-07T15:10:37.205637+00:00,217.2
VTS,2012.0,23298,32,2009-10-07T15:10:37.205637+00:00,217.2
VTS,2012.0,23360,33,2009-10-07T15:10:37.205637+00:00,217.2
VTS,2012.0,23213,34,2009-10-07T15:10:37.205637+00:00,217.2
VTS,2012.0,23066,35,2009-10-07T15:10:37.205637+00:00,217.2
VTS,2012.0,23466,36,2009-10-07T15:10:37.205637+00:00,217.2
VTS,2012.0,23243,37,2009-10-07T15:10:37.205637+00:00,217.2
VTS,2012.0,23467,38,2009-10-07T15:10:37.205637+00:00,217.2
VTS,2012.0,23309,39,2009-10-07T15:10:37.205637+00:00,217.2
VTS,2012.0,23238,40,2009-10-07T15:10:37.205637+00:00,217.2
VTS,2012.0,23176,41,2009-10-07T15:10:37.205637+00:00,217.2
VTS,2012.0,23353,42,2009-10-07T15:10:37.205637+00:00,217.2
VTS,2012.0,19982,43,2009-10-07T15:10:37.205637+00:00,217.2
